12094|Jennifer Saunders|1958-07-12|Sleaford, Lincolnshire, England, UK|From Wikipedia, the free encyclopedia\n\nJennifer Jane Saunders (born 6 July 1958) is an English comedienne, screenwriter, singer and actress. She has won two BAFTAs, an International Emmy Award, a British Comedy Award, a Rose d'Or Light Entertainment Festival Award, two Writers' Guild of Great Britain Awards, and a Peoples Choice Award.\n\nShe first came into widespread attention in the 1980s and early 1990s when she became a member of The Comic Strip after graduating from the Central School of Speech and Drama. Along with her comedy partner Dawn French, she writes and stars in their eponymous sketch show, French & Saunders, and has received international acclaim for writing and playing the lead role of Edina Monsoon in the BBC sitcom Absolutely Fabulous.\n\nIn her other work, she has guest starred in the American sitcoms Roseanne and Friends, and won the American People's Choice Award for voicing the wicked Fairy Godmother in DreamWorks' animated Shrek 2. More recently, she wrote and starred in Jam & Jerusalem and The Life and Times of Vivienne Vyle.\n\nDescription above from the Wikipedia article Jennifer Saunders, licensed under CC-BY-SA, full list of contributors on Wikipedia.
15152|James Earl Jones|1931-01-17|Arkabutla, Mississippi, USA|James Earl Jones (born January 17, 1931) is a multi-award-winning American actor of theater and film, well known for his distinctive bass voice and for his portrayal of characters of substance, gravitas and leadership. He is known for providing the voice of Darth Vader in the Star Wars franchise and the tagline for CNN.  James Earl Jones was born in Arkabutla, Mississippi, the son of Ruth (née Connolly) and Robert Earl Jones. At the age of five, he moved to Jackson, Michigan, to be raised by his maternal grandparents, but the adoption was traumatic and he developed a stutter so severe he refused to speak aloud. When he moved to Brethren, Michigan in later years a teacher at the Brethren schools started to help him with his stutter. He remained functionally mute for eight years until he reached high school. He credits his high school teacher, Donald Crouch, who discovered he had a gift for writing poetry, with helping him out of his silence.  Jones attended the University of Michigan where he was a pre-med major. While there, he joined the Reserve Officer Training Corps, and excelled. During the course of his studies, Jones discovered he was not cut out to be a doctor. Instead he focused himself on drama, with the thought of doing something he enjoyed, before, he assumed, he would have to go off to fight in the Korean War. After four years of college, Jones left without his degree. In 1953 he found a part-time stage crew job at the Ramsdell Theatre in Manistee, Michigan, which marked the beginning of his acting career. During the 1955–1957 seasons he was an actor and stage manager. He performed his first portrayal of Shakespeare’s Othello in this theater in 1955. After his discharge from the Military, Jones moved to New York, where he attended the American Theatre Wing to further his training and worked as a janitor to earn a living. His first film role was as a young and trim Lt. Lothar Zogg, the B-52 bombardier in Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb in 1964. His first big role came with his portrayal of boxer Jack Jefferson in the film version of the Broadway play The Great White Hope, which was based on the life of boxer Jack Johnson. For his role, Jones was nominated Best Actor by the Academy of Motion Picture Arts and Sciences, making him the second African-American male performer (following Sidney Poitier) to receive a nomination. In 1969, Jones participated in making test films for a proposed children's television series; these shorts, combined with animated segments were the beginnings of the Sesame Street format. The next year, in the early 1970s, James appeared with Diahann Carroll in the film called Claudine.  While he has appeared in many roles, he is well known as the voice of Darth Vader in the original Star Wars trilogy. Darth Vader was portrayed in costume by David Prowse in the original trilogy, with Jones dubbing Vader's dialogue in postproduction due to Prowse's strong West Country accent being unsuitable for the role. At his own request, he was originally uncredited for the release of the first two films (he would later be credited for the two in the 1997 re-release).  His other voice roles include Mufasa in the 1994 film Disney animated blockbuster The Lion King, and its direct-to-video sequel, The Lion King II: Simba's Pride. He also has done the CNN tagline, "This is CNN", as well as "This is CNN International", and the Bell Atlantic tagline, "Bell Atlantic: The heart of communication". When Bell Atlantic became Verizon, Jones used the tagline greeting of "Welcome to Verizon" or "Verizon 411" right before a phone call would go through. The opening for NBC's coverage of the 2000 and 2004 Summer Olympics; "the Big PI in the Sky" (God) in the computer game Under a Killing Moon; a Claymation film about The Creation; and several guest spots on The Simpsons.  In addition to his film and voice over work, Jones is an accomplished stage actor as well; he has won Tony awards in 1969 for The Great White Hope and in 1987 for Fences. Othello, King Lear, Oberon in A Midsummer Night's Dream, Abhorson in Measure for Measure, and Claudius in Hamlet are Shakespearean roles he has played. He received Kennedy Center Honors in 2002.  Jones has been married to actress Cecilia Hart since 1982. They have one child, Flynn Earl Jones. He was previously married to American actress/singer Julienne Marie (born March 21, 1933, Toledo, Ohio); they had no children. Jones is a registered Republican.
1397779|Harvey Scrimshaw||null|null
1493723|Liisa Evastina||null|null
18288|Terrence Howard|1969-03-11|Chicago, Illinois, USA |Terrence Dashon Howard (born March 11, 1969) is an Academy Award-nominated American actor. Having his first major role in the 1995 film Mr. Holland's Opus, which subsequently led to a number of roles in films and high visibility among African American audiences. Howard broke into the mainstream with a succession of well-reviewed television and film roles between 2004 and 2006. Among his roles in movies includes Ray, Lackawanna Blues, Crash, Four Brothers, Hustle &amp; Flow, Get Rich or Die Tryin', Idlewild, The Brave One. Howard co-starred in Iron Man and reprised the role in the video game adaption. He was replaced in this role in the sequel Iron Man 2, by Academy Award nominee Don Cheadle (his Crash co-star). Howard was born in Chicago, Illinois and raised in Cleveland, Ohio. At 18, he moved to New York City to pursue an acting career. He had auditioned for The Cosby Show and was cast in the role and later, Howard had a principal role in a short-lived CBS sitcom, Tall Hopes. He went on to portray Jackie Jackson in The Jacksons: An American Dream, an ABC miniseries. Three years later, he made his big film break in 1995's Mr. Holland's Opus. He continued with television and movie roles and co-starred as Greg Sparks in the late-1990s television series Sparks. Howard also appeared in The Best Man in 1999, in Ashanti's music video for her 2002 single "Foolish", and in Mary J. Blige's video for "Be Without You". Howard also made an appearance on the TV series Family Matters. Howard has also worked as a film producer for the movie Pride. In 2008, Howard hosted the PBS' series Independent Lens. Also in 2008, he made his Broadway debut, playing Brick in an all-African-American production of Tennessee Williams' Cat on a Hot Tin Roof, directed by Debbie Allen. Later that year, Howard made a guest appearance in the short film For All Mankind directed by Daniel L. Clifton and in 2009, he starred in the movie Fighting. In 2010, Howard joined the cast of the new Law &amp; Order: Los Angeles installment of the Law &amp; Order franchise, wherein he will play Deputy District Attorney Joe Dekker. Terrence ventured into the music industry with his debut pop album, Shine through It, heavily inspired by popular soul singers such as Marvin Gaye and Curtis Mayfield, was released in September 2008. Howard, who lives outside Philadelphia in Lafayette Hill, He has three children from a previous marriage: two daughters (Aubrey and Heaven) and a son (Hunter).
60851|François Chau|1959-10-26|Phnom Penh - Cambodia|From Wikipedia, the free encyclopedia.\n\nFrançois Chau (born October 26, 1959. height 5' 8" (1,73 m)) is a Cambodian-Americanactor. He is known for his role as Dr. Pierre Chang in ABC's Lost, and more recently as Dr Chang in the film 21 &amp; Over.\n\nChau was born in Phnom Penh, Cambodia, of Chinese and Vietnamese descent. When he was roughly 6 years old he and his family moved to Saigon (now Ho Chi Minh City). At the age of 7, Chau moved from Saigon to France due to the Vietnam War and after a year moved to Washington, D.C. United States. It was here that Chau and his family lived and where Chau was schooled.\n\nAfter he graduated from College, Chau moved out to Los Angeles where he has remained since  and now lives with his wife and daughter.
4720|Kanye West|1977-06-08|Atlanta, Georgia, USA|Kanye Omari West is an American rapper, singer, and record producer. West first rose to fame as a producer for Roc-A-Fella Records, where he eventually achieved recognition for his work on Jay-Z's album The Blueprint, as well as hit singles for musical artists including Alicia Keys, Ludacris, and Janet Jackson. His style of production originally used pitched-up vocal samples from soul songs incorporated with his own drums and instruments. However, subsequent productions saw him broadening his musical palette and expressing influences encompassing '70s R&amp;B, baroque pop, trip hop, arena rock, folk, alternative, electronica, synth-pop, and classical music.
4445|Chris Bauer|1966-10-28|Los Angeles - California - USA|From Wikipedia, the free encyclopedia.\n\nMark Christopher "Chris" Bauer (born October 28, 1966) is an American film and television actor.
59233|Scoot McNairy|1977-11-11|Dallas, Texas, USA|John “Scoot” McNairy is an actor and producer known for roles in In Search of a Midnight Kiss (2007), Herbie Fully Loaded (2005), and Mr. Fix It (2006). He also plays the lead male role in the recently released film Monsters (2010). He is married to fellow actress and co-star of Monsters, Whitney Able.
76126|T.I.|1980-09-25|Atlanta - Georgia - USA|Clifford Joseph Harris, Jr. (born September 25, 1980), better known by his stage name T.I. or T.I.P., is an American recording artist, film &amp; music producer, and occasional actor. He is also the founder and co-chief executive officer (CEO) of Grand Hustle Records.\n\nT.I. has released six studio albums (I'm Serious, Trap Muzik, Urban Legend, King, T.I. vs. T.I.P., Paper Trail, and No Mercy) with latter five being highly successful on the commercial market. He has released such successful singles as "Bring Em Out", "What You Know", "Big Shit Poppin' (Do It)", "Swagga Like Us" (featuring Kanye West, Jay-Z and Lil Wayne), "Whatever You Like", "Live Your Life" (featuring Rihanna), "Dead and Gone" (featuring Justin Timberlake), "Got Your Back" (featuring Keri Hilson) and "That's All She Wrote" (featuring Eminem). He has served three stints in county jail, twice for probation violations and once for a U.S. federal weapons charge. While currently serving 11 months in jail he released his seventh studio album, No Mercy. T.I. has also had successful acting career, starring in the films Takers and ATL.\n\nDescription above from the Wikipedia article T.I., licensed under CC-BY-SA, full list of contributors on Wikipedia.
32597|Dylan McDermott|1961-10-26|Waterbury, Connecticut, U.S.|​From Wikipedia, the free encyclopedia.  \n\nMark Anthony McDermott (born October 26, 1961), better known by his professional name of Dylan McDermott, is an American actor, known for his role as lawyer and law firm head Bobby Donnell on the television legal drama The Practice and his role in the series Dark Blue as Lt. Carter Shaw.\n\nDescription above from the Wikipedia article Dylan McDermott, licensed under CC-BY-SA, full list of contributors on Wikipedia.
38405|John Corbett|1961-05-09|Wheeling, West Virginia, USA|​From Wikipedia, the free encyclopedia.  \n\nJohn Joseph Corbett, Jr. (born May 9, 1961) is an American actor and country music singer.\nHe is best-known for playing Chris Stevens on Northern Exposure from 1990 to 1995 and Aidan, Carrie Bradshaw's boyfriend, on Sex and the City. He also played the leading male role opposite Nia Vardalos in Vardalos's hit film, My Big Fat Greek Wedding (2002). He currently stars in United States of Tara as Max Gregson, and appears on NBC dramedy Parenthood as Seth Holt.\n\nDescription above from the Wikipedia article John Corbett, licensed under CC-BY-SA, full list of contributors on Wikipedia.
5695|Sid Haig|1939-07-14|Fresno, California, USA|From Wikipedia, the free encyclopedia.\n\nSid Haig (born July 14, 1939) is a U.S. film actor. His roles have included acting in Jack Hill's blaxploitation films of the 1970s as well as his role as Captain Spaulding in Rob Zombie's horror films House of 1000 Corpses and The Devil's Rejects. He has appeared in many television programs including Batman, Star Trek, Mission: Impossible, Gunsmoke, The Rockford Files, Buck Rogers in the 25th Century, Fantasy Island, Sledge Hammer!, The A-Team, The Fall Guy, and MacGyver.\n\nDescription above from the Wikipedia article Sid Haig, licensed under CC-BY-SA, full list of contributors on Wikipedia
1518187|Gavin Lewis||null|null
156962|Eric Stonestreet|1971-09-09|Kansas City, Kansas, United States|From Wikipedia, the free encyclopedia.\n\nEric Stonestreet (born September 9, 1971) is an American actor best known for his starring role as Cameron Tucker on the ABC comedy Modern Family.\n\nStonestreet has received tremendous critical acclaim for his performance in Modern Family and won the Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series for his role.\n\nDescription above from the Wikipedia article Eric Stonestreet, licensed under CC-BY-SA, full list of contributors on Wikipedia.​
1036196|Dexter Darden|1991-06-24|Camden - New Jersey - USA|Dexter Darden (born June 24, 1991) is an American actor. He is best known for playing the role of Walter Hill in Joyful Noise and Frypan in The Maze Runner.
33192|Joel Edgerton|1974-06-23|Blacktown, New South Wales, Australia|​From Wikipedia, the free encyclopedia.  \n\nJoel Edgerton (born 23 June 1974) is an Australian film and television actor.\n\nDescription above from the Wikipedia article Joel Edgerton, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1332747|Henry Zebrowski||null|Henry Zebrowski is an actor.
2224|Christian Slater|1969-08-18|New York City - New York - USA|Christian Michael Leonard Slater (born August 18, 1969) is an American actor. He made his film debut with a small role in The Postman Always Rings Twice before playing a leading role in the 1985 film The Legend of Billie Jean. He then played a monk's apprentice alongside Sean Connery in The Name of the Rose before gaining recognition for his breakthrough role in the cult film Heathers. In the 1990s Slater featured in many big budget films including Robin Hood: Prince of Thieves, True Romance, Interview with the Vampire: The Vampire Chronicles, Broken Arrow and Hard Rain. He was also featured in the cult film True Romance. Since 2000 Slater has combined work in the film business with television, including appearances in The West Wing and Alias. Slater was married to Ryan Haddon between 2000 and 2005; they had two children together. Slater has had widely publicized brushes with the law, including being sentenced to three months in jail for assault in 1997. Description above from the Wikipedia article Christian Slater, licensed under CC-BY-SA, full list of contributors on Wikipedia.
6968|Hugh Jackman|1968-10-12|Sydney, New South Wales, Australia|Hugh Michael Jackman (born 12 October 1968) is an Australian actor and producer who is involved in film, musical theatre, and television. Jackman has won international recognition for his roles in major films, notably as action/superhero, period and romance characters.\n\nHe is known for his role as Wolverine in the X-Men series, as well as for his leads in Kate &amp; Leopold, Van Helsing, The Prestige, and Australia. Jackman is a singer, dancer, and actor in stage musicals, and won a Tony Award for his role in The Boy from Oz. In November 2008, Open Salon named Jackman one of the sexiest men alive. Later that same month, People magazine named Jackman "Sexiest Man Alive.” A three-time host of the Tony Awards, winning an Emmy Award for one of these appearances, Jackman also hosted the 81st Academy Awards on 22 February 2009. Description above from the Wikipedia article Hugh Jackman , licensed under CC-BY-SA, full list of contributors on Wikipedia.
83002|Jessica Chastain|1977-03-24|Northern California, USA|Jessica Chastain (born March 24, 1977) is an American theater, film and television actress. She played guest roles in several television shows before making her feature film debut with the 2008 independent film Jolene. In 2011, Chastain gained wide public recognition for her starring roles in seven film releases; for her performance in The Help she received Best Supporting Actress nominations at the Academy Award, Golden Globe, BAFTA, and Screen Actors Guild Award ceremonies. In 2012, Time magazine featured her as one of the "100 Most Influential People in the World". Chastain's performance in the 2012 military thriller Zero Dark Thirty and the 2013 horror film Mama led film critic Richard Roeper to describe her as "one of the finest actors of her generation". For the former, she won a Golden Globe Award for Best Actress (Drama) and received a nomination for the Academy Award for Best Actress.\n\nDescription above from the Wikipedia article Jessica Chastain, licensed under CC-BY-SA, full list of contributors on Wikipedia.
880|Ben Affleck|1972-08-15|Berkeley - California - USA|Ben Affleck (born Benjamin Géza Affleck-Boldt; August 15, 1972) is an American actor, film director, writer, and producer. He became known in the mid-1990s with his performance in the Kevin Smith films Mallrats (1995) and Chasing Amy (1997). Affleck is an Academy Award as well as a Golden Globe Award winner, along with Matt Damon, for their collaborative screenplay for the 1997 film Good Will Hunting. He established himself as a Hollywood leading man, having starred in several big budget films, such as Armageddon (1998), Pearl Harbor (2001), Changing Lanes (2002), The Sum of All Fears (2002), and Daredevil (2003).\n\nAffleck has drawn critical acclaim for his work as a filmmaker, directing Gone Baby Gone (2007) and The Town (2010), and playing the lead role in the latter. He has worked with his younger brother, actor Casey Affleck, on several projects, including Good Will Hunting and Gone Baby Gone.\n\nAfter a high profile relationship with actress Gwyneth Paltrow in 1998, his relationship with actress/singer Jennifer Lopez attracted worldwide media attention in which Affleck and Lopez were dubbed "Bennifer". Following their breakup in 2004, he began dating Jennifer Garner. The two married in June 2005 and have two daughters, Violet Anne, born December 2005, and Seraphina Rose Elizabeth, born January 2009.\n\nAffleck has been actively involved in politics and charitable causes. He and Matt Damon also founded the production company LivePlanet.\n\nDescription above from the Wikipedia article Ben Affleck, licensed under CC-BY-SA, full list of contributors on Wikipedia.
8783|Eric Bana|1968-08-09|Melbourne, Australia|Eric Bana is an Australian film and television actor. He began his career as a comedian in the sketch comedy series Full Frontal before gaining critical recognition in the biopic Chopper (2000). After a decade of roles in Australian TV shows and films, Bana gained Hollywood's attention by playing the role of American Delta Force Sergeant Norm "Hoot" Hooten in Black Hawk Down (2001), the lead role as Bruce Banner in the Ang Lee directed film Hulk (2003), Prince Hector in the movie Troy (2004), the lead in Steven Spielberg's Munich (2005), and the villain Nero in the science-fiction film Star Trek (2009).\n\nAn accomplished dramatic actor and comedian, he received Australia's highest film and television awards for his performances in Chopper, Full Frontal and Romulus, My Father. Bana performs predominantly in leading roles in a variety of low-budget and major studio films, ranging from romantic comedies and drama to science fiction and action thrillers.\n\nEric Bana was the younger of two children; he has a brother, Anthony. He is of Croatian ancestry on his father's side. Bana's paternal grandfather, Mate Banadinović, fled to Argentina after the Second World War, and Bana's paternal grandmother emigrated to Germany and then to Australia in the 1950s with her son, Ivan (Bana's father). His father was a logistics manager for Caterpillar, Inc., and his German-born mother, Eleanor, was a hairdresser. Bana grew up in Melbourne's Tullamarine, a suburban area on the western edge of the city, near the main airport. In a cover story for The Mail on Sunday, he told author Antonella Gambotto-Burke that his family had suffered from racist taunts, and that it had distressed him. "Wog is such a terrible word," he said. He has stated: "I have always been proud of my origin, which had a big influence on my upbringing. I have always been in the company of people of European origin".\n\nShowing acting skill early in life, Bana began doing impressions of family members at the age of six or seven, first mimicking his grandfather's walk, voice and mannerisms. In school, he mimicked his teachers as a means to get out of trouble. As a teen, he watched the Mel Gibson film Mad Max (1979), and decided he wanted to become an actor. However, he did not seriously consider a career in the performing arts until 1991 when he was persuaded to try stand-up comedy while working as a barman at Melbourne's Castle Hotel. His stand-up gigs in inner-city pubs did not provide him with enough income to support himself, so he continued his work as a barman and bussing tables.
76547|Aksel Hennie|1975-10-29|Oslo, Norway|From Wikipedia, the free encyclopedia\n\nAksel Hennie (born 29 October 1975) is a Norwegian actor, director and writer. He has acted in a number of successful Norwegian movies, and has received several awards.\n\nHennie grew up in Lambertseter in Oslo. In his late teens he was sentenced for graffiti, and became an outcast in the community for confessing to the police. This personal story contributed much of the background for the movie Uno. The conviction against Hennie was in fact one of the first such cases in Norway.\n\nHennie was admitted to the Norwegian National Academy of Theatre after applying four times. He graduated in 2001, and has since acted both at Teatret Vårt in Molde (2001–2002) and at Oslo Nye Teater (2002–), where he has been in plays such as Hamlet, and Kvinnen som giftet seg med en kalkun (English: The woman who married a turkey).\n\nHis main success, however, has been as a film actor. He made his debut starring in the feature film Jonny Vang in 2003. Though the director, Jens Lien, originally thought Hennie was too young for the role, the actor convinced him he was the right man for the film. The same year he also acted in the movies Buddy and Ulvesommer, and the next year he made his debut as a director and writer with the movie Uno, in which he also acted. For this film Hennie, and his co-star Nicolai Cleve Broch, went into hard physical training for six months to perform convincingly as bodybuilders.\n\nHe won the Amanda Award – the main Norwegian film award – for "Best Direction" for the movie Uno in 2005, and that same year he was also among the nominees for "Best Actor" and "Best Film". He also won an Amanda award as "Best Actor" for the movie Jonny Vang in 2003. He was named one of European films "Shooting Stars" by European Film Promotion in 2004. In 2001 he was also named "Theatre talent of the year" by the newspaper Dagbladet. In 2008 Hennie starred in the movie Max Manus, where he played the role of the Norwegian war hero by that name. The movie had a large budget by Norwegian standards, and was met with great expectations. His next upcoming international film is Age of Heroes, a world war 2 movie primarily shot in Norway starring Sean Bean and Danny Dyer.\n\nDescription above from the Wikipedia article Aksel Hennie, licensed under CC-BY-SA, full list of contributors on Wikipedia.
3971|Sophia Myles|1980-03-18|London, United Kingdom|From Wikipedia, the free encyclopedia.\n\nSophia Jane Myles (born 18 March 1980) is an English film and television actress.\n\nDescription above from the Wikipedia article Sophia Myles, licensed under CC-BY-SA, full list of contributors on Wikipedia
27122|Matthew Walker|||null
58502|Natalie Dormer|1982-02-11|Reading, Berkshire, England, UK|Natalie Dormer (born 11 February 1982) is an English actress. She is best known for her roles as Anne Boleyn in the Showtime series The Tudors and as Margaery Tyrell in the HBO series Game of Thrones.\n\nDormer was born in Reading, Berkshire. She attended Chiltern Edge Secondary School before moving to Reading Blue Coat School, an independent boys' school that admits girls in the sixth form. She grew up with her stepfather, mother, sister Samantha, and brother Mark.She has said that she was the victim of bullying while at school.At school, Dormer was head girl, a straight-A student, vice-captain of the school netball team, and she also got to travel the world with her school's public speaking team.\n\nDuring her school years, Dormer trained in dance at the Allenova School of Dancing. She describes herself as the "academic hopeful" of the family and was offered a place to study history at Cambridge; but, in her A-level History exam, she did not achieve the A grade she needed to attend. Dormer decided she would audition for drama schools and decided to train at the Webber Douglas Academy of Dramatic Art in London.
17628|Mary Elizabeth Winstead|1984-11-28|Rocky Mount, North Carolina, USA|Mary Elizabeth Winstead (born November 28, 1984) is an American actress. Winstead has primarily been called a scream queen because of her roles in the horror films Final Destination 3, Black Christmas, Death Proof, and The Thing. She has also branched out into other genre films Sky High, Bobby, Live Free or Die Hard, Make It Happen, and Scott Pilgrim vs. the World. She was nominated for a Young Artist Award for her performance in Passions, and received a Screen Actors Guild Award nomination as part of the cast of Bobby.\n\nDescription above from the Wikipedia Mary Elizabeth Winstead, licensed under CC-BY-SA, full list of contributors on Wikipedia.
142290|Mark Killeen||null|null
223331|Sky Ferreira|1992-07-08|null|
1122102|Dominic Bogart||null|null
968977|Omer Barnea||null|null
10843|Luke Goss|1968-09-29|London, England, UK|From Wikipedia, the free encyclopedia.\n\nLuke Damon Goss (born 29 September 1968) is an English singer and actor. Since 1994, he has been married to backing singer Shirley Lewis, (who has worked with singers Elton John, George Michael, Luther Vandross, and many others), and has one stepdaughter, Carli. In January 2007, he and wife Shirley moved permanently to Los Angeles, but still maintain a residence in London. He has appeared in numerous films including Blade II (2002) as Jared Nomak, One Night With The King (2006) as King Xerxes, Hellboy II: The Golden Army (2008) as Prince Nuada and the Tekken (2010) as Steve Fox.\n\nDescription above from the Wikipedia article Luke Goss, licensed under CC-BY-SA, full list of contributors on Wikipedia
17288|Michael Fassbender|1977-04-02|Heidelberg - Baden-Württemberg - Germany|Michael Fassbender was born in Heidelberg, Germany, to a German father, Josef, and an Irish mother, Adele (originally from Larne, County Antrim, in Northern Ireland). Michael was raised in the town of Killarney, Co. Kerry, in south-west Ireland, where his family moved to when he was two years old. His parents ran a restaurant (his father is a chef). Fassbender is based in London, England, and is known for his roles in the films Inglourious Basterds (2009), X-Men: First Class (2011), Shame (2011) and 12 Years a Slave (2013). First language is English and second is German.
73968|Henry Cavill|1983-05-05|Jersey, Channel Islands, UK|Henry William Dalgliesh Cavill (born 5 May 1983) is a British actor. He has appeared in the films The Count of Monte Cristo and Stardust, and played the role of Charles Brandon, 1st Duke of Suffolk, on the Showtime series The Tudors, from 2007 until 2010. He has been cast as Superman in the 2012 film Man of Steel.\n\nDescription above from the Wikipedia article Henry Cavill, licensed under CC-BY-SA, full list of contributors on Wikipedia. ​
1121|Benicio del Toro|1967-02-19|Santurce, Puerto Rico|Benicio Monserrate Rafael del Toro Sánchez (born February 19, 1967) is a Puerto Rican actor and film producer. His awards include the Academy Award, Golden Globe, Screen Actors Guild (SAG) Award and British Academy of Film and Television Arts (BAFTA) Award. He is known for his roles as Fred Fenster in The Usual Suspects, Javier Rodríguez in Traffic (his Oscar-winning role), Jack 'Jackie Boy' Rafferty in Sin City, Dr. Gonzo in Fear and Loathing in Las Vegas, Franky Four Fingers in Snatch, and Che Guevara in Che. He is the third Puerto Rican to win an Academy Award.\n\nDescription above from the Wikipedia article Benicio del Toro, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1322236|Mish Boyko||null|null
32747|Stephen Lang|1952-07-11|New York City, New York, USA|​From Wikipedia, the free encyclopedia\n\nStephen Lang (born July 11, 1952) is an American actor and playwright. He started in theatre on Broadway but is well known for his film portrayals of Stonewall Jackson in Gods and Generals (2003), George Pickett in Gettysburg (1993), and his 2009 roles as Colonel Miles Quaritch in Avatar and as Texan lawman Charles Winstead in Public Enemies.\nLang was the co-artistic director (along with Carlin Glynn and Lee Grant) of the famed Actor's Studio at its headquarters in New York City from 2004 to 2006.\n\nDescription above from the Wikipedia article Stephen Lang (actor), licensed under CC-BY-SA, full list of contributors on Wikipedia.
52018|Britt Robertson|1990-04-18|Charlotte, North-Carolina, USA|Brittany Leanna Robertson is an American actress known for playing lead roles in The CW series "Life Unexpected" and "The Secret Circle". In the summer of 2013, she played Angie McAlister in CBS' adaptation of Stephen King's novel "Under the Dome". In 2015, she starred as Sophia Danko in Nicholas Sparks' "The Longest Ride" and as Casey Newton with George Clooney in "Tomorrowland".
51579|Steven Williams|1949-01-07|Memphis, Tennessee, United States|From Wikipedia, the free encyclopedia.\n\nSteven Williams (born January 7, 1949) is an American actor of films and television.\n\nWilliams was born in Memphis, Tennessee and raised in Chicago. He is known for his role as Captain Adam Fuller on the Fox Network's hit TV series 21 Jump Street from 1987-91.\n\nHe played Lt. Burnett on the CBS drama series The Equalizer in 1989. He later played Det. August Brooks on the short lived TNT's L.A. Heat in 1996. Steven also had a recurring role as Mr. X on the Fox hit science fiction series The X-Files. He later played Russell "Linc" Lincoln in Linc's.\n\nHe appeared in The Blues Brothers (1980) as Trooper Mount. Other film roles include playing Nester in the 1985 sequel film Missing in Action 2: The Beginning, and in the 1993 horror film Jason Goes to Hell: The Final Friday as a bounty hunter named Creighton Duke.\n\nSteven has also made many guest starring appearances on television shows, including The Dukes of Hazzard, The A-Team, Booker, MacGyver, Veronica Mars, Stargate SG-1, Martin, The Bernie Mac Show, Criminal Minds and Supernatural.\n\nHe is the uncle of cartoonist Aaron Williams.\n\nDescription above from the Wikipedia article Steven Williams, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1460120|Millie Brady||null|null
47468|Frances de la Tour|1944-07-30||
84495|Jess Harnell|1963-12-23|Teaneck, New Jersey, USA|From Wikipedia, the free encyclopedia.\n\nJess Q. Harnell (born December 23, 1963) is an American voice actor and singer, best known for voicing Wakko Warner on Animaniacs and Hunter on Road Rovers. Harnell has been the announcer for America's Funniest Home Videos since 1998.\n\nDescription above from the Wikipedia article Jess Harnell, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1522257|James Owen||null|null
1108907|Nick Robinson|1995-03-22|Seattle, Washington, U.S.|​Nick grew up in Seattle with his mom, dad and six siblings. At the age of two, he had already developed an eye for the classics. While crawling, his favorite films included "20,000 Leagues Under the Sea" and "Davy Crockett." \n  When a theater friend suggested Robinson meet and audition for famed talent scout Matt Casella, he and his family jumped at the chance. During a meeting in Los Angeles, Casella liked what he saw in Robinson: "He's a real kid, with an extraordinary talent and gift, not to mention a smart, good natured, creative kid with a great smile. Nick is ready for LA." Casella recommended Robinson to a couple of talent agencies in Los Angeles and The Savage Agency signed him immediately.  \n  During the summer of 2009, Robinson worked with several acting coaches and began auditioning for television work. His first audition earned him a producer callback, and on his second audition Nick landed the role of Ryder in the series "Melissa & Joey."
8784|Daniel Craig|1968-03-02|Chester, Cheshire, England, UK|Daniel Wroughton Craig (born 2 March 1968) is an English actor, best known for playing British secret agent James Bond since 2006. Craig is an alumnus of the National Youth Theatre and graduated from the Guildhall School of Music and Drama in London and began his career on stage. His early on screen appearances were in the films Elizabeth, The Power of One and A Kid in King Arthur's Court, and on Sharpe's Eagle and Zorro in television. His appearances in the British films Love Is the Devil, The Trench and Some Voices attracted the industry's attention, leading to roles in bigger productions such as Lara Croft: Tomb Raider, Road to Perdition, Layer Cake and Munich.
47368|Barry Watson|1974-04-23|Traverse City, Michigan, USA|From Wikipedia, the free encyclopedia.  Michael Barrett "Barry" Watson (born April 23, 1974) is an American actor, known for his roles of Dr. Matthew "Matt" Camden on 7th Heaven, Brian Davis in What About Brian and Todd Deepler in Samantha Who?\n\nDescription above from the Wikipedia article Barry Watson , licensed under CC-BY-SA, full list of contributors on Wikipedia.
1126405|Brad Carter|1973-12-05|Fort Worth - Texas - USA|Brad Carteris Actor and Stunts.
83872|Casey Wilson|1980-10-24|Alexandria, Virginia, U.S.|From Wikipedia, the free encyclopedia.\n\nCathryn Rose "Casey" Wilson (born October 24, 1980) is an American actress, comedienne and screenwriter. She was a cast member on Saturday Night Live from 2008–2009 and currently stars as Penny Hartz in the ABC comedy series Happy Endings.\n\nDescription above from the Wikipedia article Casey Wilson, licensed under CC-BY-SA, full list of contributors on Wikipedia.
